customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1162-ECVII,1,1,1,0,72,1,1,2,0,1,1,1,1,1,2,1,2,109.75,7932.5,0
3282-ZISZV,1,0,0,1,32,1,1,1,0,1,1,1,1,1,1,0,3,83.7,2633.3,0
0725-CXOTM,0,0,0,0,36,1,1,1,1,0,1,1,1,1,1,1,3,89.65,3348.1,0
0868-VJRDR,1,0,1,0,64,1,0,2,1,1,0,1,1,1,2,1,3,104.05,6605.55,0
0936-NQLJU,0,0,1,0,41,1,0,0,2,2,2,2,2,2,2,0,3,20.65,875.55,0
4695-WJZUE,0,1,0,0,2,1,1,2,0,0,1,0,0,1,0,1,0,88.55,179.25,1
2058-DCJBE,1,0,0,0,5,1,0,2,0,0,0,0,0,0,0,1,0,69.75,324.6,1
4652-NNHNY,1,0,1,0,16,1,1,2,0,0,0,0,0,0,0,1,2,73.85,1284.2,1
6537-OTKMY,1,0,0,0,15,0,2,1,0,0,1,0,1,1,1,0,0,50.75,688.2,0
3737-GCSPV,0,0,1,0,11,1,1,2,1,0,0,1,1,0,0,1,3,96.2,1222.05,1
6142-VSJQO,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,44.35,44.35,1
3457-PQBYH,0,0,1,1,58,1,0,0,2,2,2,2,2,2,2,0,3,20.3,1160.75,0
4390-KYULV,1,0,1,0,3,1,0,0,2,2,2,2,2,2,0,1,3,20.55,51.15,1
0375-HVGXO,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,34.7,34.7,1
4581-SSPWD,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,1,0,75.8,246.3,1
9586-JGQKH,0,0,1,0,64,1,1,2,0,1,0,1,1,1,2,1,2,105.4,6794.75,0
2237-ZFSMY,0,0,0,0,39,1,0,2,1,0,1,1,1,0,1,1,0,95.55,3692.85,1
1623-NLDOT,0,0,1,0,42,0,2,1,0,1,0,1,0,0,1,0,1,33.55,1445.3,1
7206-GZCDC,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.25,69.25,1
7831-QGOXH,0,0,0,0,18,1,1,2,0,0,0,0,1,0,0,1,0,85.2,1553.9,1
7153-OANIO,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,69.95,69.95,1
8208-EUMTE,1,0,0,0,16,0,2,1,1,1,1,1,1,0,2,0,1,54.85,916.15,0
1481-ZUWZA,1,0,0,0,28,1,1,2,1,1,0,0,0,1,0,1,3,94.5,2659.4,1
7963-GQRMY,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1,44.3,134.5,1
2369-UAPKZ,1,0,0,0,5,1,1,2,0,1,1,0,1,1,0,0,1,104.1,541.9,1
3143-ILDAL,1,0,0,0,56,1,1,2,0,1,0,1,0,1,0,1,0,94.45,5124.6,1
6270-OMFIW,1,0,1,0,60,1,0,2,0,1,0,0,1,1,1,1,0,94.4,5610.25,1
0963-ZBDRN,1,0,0,0,32,1,0,2,0,0,0,1,1,1,0,1,0,96.2,3183.4,1
4446-BZKHU,1,0,1,0,61,1,1,2,0,1,1,0,1,1,0,1,0,105.55,6281.45,1
6518-LGAOV,0,0,1,0,38,1,1,2,0,0,1,1,1,1,0,1,0,105.0,4026.4,1
8818-XYFCQ,1,0,1,1,32,1,1,2,1,0,0,0,1,1,0,1,3,99.55,3204.65,1
7594-RQHXR,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,1,0,79.6,79.6,1
7216-EWTRS,0,1,1,0,1,1,1,2,0,0,1,0,1,1,0,1,0,100.8,100.8,1
0164-XAIRP,0,0,0,0,24,1,0,0,2,2,2,2,2,2,2,1,2,19.55,470.2,0
5018-HEKFO,0,0,0,0,10,1,1,0,2,2,2,2,2,2,0,1,1,24.5,270.15,0
9210-IAHGH,0,0,0,0,7,1,0,1,0,0,0,1,1,1,0,1,3,70.75,450.8,1
1209-VFFOC,1,0,1,1,68,0,2,1,1,1,1,1,0,1,2,1,1,56.4,3948.45,0
9448-REEVD,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,44.7,44.7,1
8857-CUPFQ,1,0,1,0,63,1,0,0,2,2,2,2,2,2,2,0,1,19.25,1237.65,0
7361-YPXFS,0,1,0,0,28,1,1,1,0,1,1,1,0,0,0,0,2,64.45,1867.6,0
5498-IBWPI,0,0,1,1,66,1,0,1,0,0,0,1,0,0,1,1,3,49.4,3251.85,0
7665-TOALD,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.6,69.6,1
4255-DDUOU,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,1,20.5,20.5,1
4112-LUEIZ,1,0,0,0,10,1,0,2,0,0,0,0,1,1,0,1,0,89.5,863.1,1
5049-GLYVG,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.6,20.6,1
1496-GGSUK,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,25.7,25.7,1
1561-BWHIN,1,0,1,1,19,1,0,0,2,2,2,2,2,2,1,0,1,19.8,344.5,0
0058-EVZWM,0,0,1,0,55,1,1,2,1,0,0,0,1,0,0,1,2,89.8,4959.6,0
1309-BXVOQ,1,0,1,0,21,1,1,2,0,0,1,1,1,1,0,1,0,106.1,2249.95,1
2840-XANRC,1,1,1,0,24,1,0,2,0,0,1,0,1,1,0,1,0,93.15,2231.05,1
5215-LNLDJ,0,0,1,1,7,0,2,1,0,0,0,0,0,0,0,1,0,24.7,149.05,0
7734-DBOAI,0,0,1,1,1,0,2,1,0,0,0,1,1,0,0,0,0,40.1,40.1,1
8592-PLTMQ,0,0,0,0,64,1,1,0,2,2,2,2,2,2,1,0,1,24.7,1642.75,0
4664-NJCMS,0,0,1,0,33,0,2,1,1,0,1,1,1,1,2,0,2,59.55,2016.3,0
2232-DMLXU,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,55.2,55.2,1
2817-NTQDO,1,0,0,0,13,0,2,1,1,0,0,1,1,0,0,1,3,45.55,597,1
5598-IKHQQ,0,0,0,0,72,1,1,0,2,2,2,2,2,2,2,0,3,25.45,1866.45,0
5871-DGTXZ,1,0,0,0,32,1,0,0,2,2,2,2,2,2,1,0,1,19.8,607.7,0
1273-MTETI,0,1,0,0,4,1,1,2,0,0,1,0,0,1,0,1,0,88.85,372.45,1
9102-IAYHT,0,0,1,1,17,1,1,2,0,0,0,0,0,1,0,1,0,85.45,1451.6,1
3524-WQDSG,0,0,1,1,43,1,1,2,0,0,1,0,1,1,0,1,2,99.3,4209.95,0
8775-LHDJH,0,1,1,0,1,1,1,2,0,1,0,0,1,0,0,1,0,90.6,90.6,1
2025-JKFWI,1,0,0,0,13,1,1,2,0,0,0,1,1,1,0,1,1,99.0,1301.7,1
4588-YBNIB,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,19.6,19.6,1
9441-QHEVC,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,19.1,19.1,0
6646-QVXLR,1,1,1,0,62,1,1,2,0,1,1,0,1,1,1,1,0,103.75,6383.35,1
7572-KPVKK,1,0,0,1,62,1,1,2,0,0,1,1,1,1,2,1,0,104.05,6590.5,0
6500-JVEGC,1,0,0,0,68,1,1,2,1,1,1,0,1,0,1,0,2,101.35,7110.75,0
7816-VGHTO,0,0,1,1,6,0,2,1,0,1,1,1,0,0,2,0,1,40.55,217.5,0
2856-HYAPG,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,68.65,68.65,1
7694-VLBWQ,1,0,1,0,67,1,1,2,0,1,1,0,1,1,1,0,0,104.1,7040.85,1
8541-QVFKM,0,0,0,0,8,1,1,2,0,0,0,0,0,0,0,1,0,73.5,632.2,0
7605-SNLQG,0,0,1,0,45,1,0,1,0,0,1,0,0,0,0,1,3,50.25,2221.55,0
3635-JBPSG,0,0,0,0,15,0,2,1,0,1,0,0,0,1,2,1,1,38.8,603,0
0697-ZMSWS,1,0,0,0,4,1,1,2,0,0,0,0,0,1,0,1,0,85.65,338.9,1
4550-VBOFE,1,1,1,0,70,1,1,2,0,1,1,0,1,1,0,1,0,102.95,7101.5,1
3845-FXCYS,1,0,0,0,2,1,0,0,2,2,2,2,2,2,0,1,0,19.65,31.2,0
7248-VZQLC,0,1,0,0,47,1,1,2,0,1,1,0,0,0,0,1,2,85.2,3969.35,1
2801-NISEI,1,0,0,0,24,1,0,1,1,0,0,1,0,0,0,0,0,54.95,1348.5,0
9685-WKZGT,1,1,0,0,14,1,1,2,0,0,0,0,0,0,0,1,0,74.95,1036.75,1
3038-PQIUY,0,0,0,0,38,1,1,1,1,1,1,0,0,0,0,1,2,66.15,2522.4,0
6608-QQLVK,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,50.5,50.5,1
5453-YBTWV,1,0,1,1,70,1,0,2,1,1,1,1,1,0,2,1,3,101.1,6994.8,0
6582-OIVSP,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,45.3,45.3,0
1024-GUALD,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,24.8,24.8,1
9058-CBREO,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,50.55,50.55,1
0980-FEXWF,1,0,1,1,26,1,0,1,0,0,1,0,0,0,1,0,1,50.35,1285.8,0
6476-EPYZR,1,0,1,1,12,1,0,0,2,2,2,2,2,2,0,0,1,20.5,255.5,0
1980-KXVPM,0,1,0,0,3,1,1,2,0,0,0,0,0,0,0,1,3,75.05,256.25,1
0568-ONFPC,1,0,1,1,5,1,1,0,2,2,2,2,2,2,0,1,2,25.9,135,1
5054-IEXZT,1,0,0,1,1,1,0,2,0,1,0,0,0,0,0,1,0,75.35,75.35,1
5924-SNGKP,0,0,0,1,41,1,0,0,2,2,2,2,2,2,1,1,3,20.25,865,0
3253-HKOKL,0,0,1,1,52,1,0,2,1,0,1,0,1,1,1,0,0,100.3,5244.45,0
3339-EAQNV,1,1,1,0,72,1,1,2,0,1,0,0,1,1,1,1,3,97.25,7133.1,0
6164-HXUGH,0,0,1,1,6,1,0,0,2,2,2,2,2,2,0,0,1,19.85,119.3,0
2157-MXBJS,1,0,1,0,13,1,1,1,0,0,1,0,1,1,1,1,1,75.3,989.45,1
2514-GINMM,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,79.5,79.5,1
0319-QZTCO,0,0,1,1,3,1,0,1,0,1,0,0,1,0,0,1,3,58.7,168.6,0
5504-WSIUR,0,0,0,0,70,1,1,2,0,1,1,1,0,0,1,1,2,90.25,6385.95,0
1951-IEYXM,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,90.6,6441.85,0
6353-BRMMA,0,0,1,1,54,1,1,2,1,1,0,0,1,1,0,1,2,104.1,5645.8,0
4248-QPAVC,0,1,1,0,17,1,1,2,1,0,1,0,0,0,0,1,2,85.35,1463.45,1
4080-OGPJL,0,0,0,0,8,1,1,1,1,0,0,1,0,1,0,0,0,71.15,563.65,1
7938-OUHIO,1,0,0,0,3,1,0,2,0,0,1,1,1,1,0,1,0,98.7,293.65,1
5797-APWZC,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,90.6,90.6,1
3717-OEAUQ,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,70.7,129.2,0
5419-CONWX,0,1,0,0,4,1,0,2,0,1,1,0,1,1,0,1,3,99.8,442.85,1
6702-OHFWR,1,1,0,0,1,0,2,1,0,1,1,0,0,1,0,1,0,43.3,43.3,1
8597-CWYHH,1,0,0,0,43,1,1,2,0,0,0,0,1,1,1,0,1,94.35,3921.3,0
9553-DLCLU,0,0,0,1,13,1,1,1,1,1,1,1,1,1,2,0,3,88.95,1161.75,0
5159-YFPKQ,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,1,0,75.8,160.75,1
3571-RFHAR,1,0,0,0,65,1,1,2,0,1,1,1,1,1,0,1,0,109.15,6941.2,1
5219-YIPTK,0,0,1,0,33,1,1,2,0,1,1,0,1,1,0,1,0,104.4,3409.6,1
6513-EECDB,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,73.55,73.55,1
7017-VFHAY,0,0,1,1,61,1,1,2,1,1,1,1,1,1,2,0,3,115.1,7008.15,0
3882-IYOIJ,0,0,1,1,60,1,1,2,1,1,1,1,1,1,2,0,3,115.25,6758.45,0
7683-CBDKJ,1,0,1,1,14,1,0,1,1,1,0,0,1,0,0,1,0,65.45,937.6,1
9150-HEPMB,1,0,0,0,56,1,0,1,1,0,1,0,0,0,1,0,1,52.7,3019.7,0
0147-ESWWR,0,1,1,0,39,1,1,2,0,0,0,1,1,1,0,1,0,101.25,3949.15,0
0746-JTRFU,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0,25.05,56.35,1
0310-SUCIN,0,0,1,0,71,1,0,1,1,1,1,1,1,1,1,1,2,84.8,6046.1,0
1444-VVSGW,1,0,1,0,70,1,1,2,1,1,1,1,1,1,1,0,3,115.65,7968.85,1
2604-XVDAM,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,0,2,43.8,540.95,0
2027-FECZV,1,0,0,0,12,1,1,2,0,1,1,0,1,1,0,1,0,106.7,1253.9,1
1254-IZEYF,0,1,0,0,31,1,1,2,0,1,0,0,1,1,0,1,0,99.95,3186.65,1
3703-TTEPD,1,0,0,0,21,1,0,1,1,0,1,0,1,0,0,0,2,65.35,1424.4,0
6341-AEVKX,0,0,1,0,62,1,0,2,1,0,1,1,1,1,1,1,0,104.3,6613.65,0
6386-SZZKH,0,0,1,1,49,1,1,2,0,1,1,1,1,1,2,1,2,107.95,5293.2,1
5223-UZAVK,1,0,0,0,64,1,0,2,1,1,0,0,1,1,1,1,3,100.3,6603.8,0
5181-OABFK,0,0,1,1,56,1,0,1,1,1,1,0,0,0,2,1,3,61.3,3346.8,0
6845-RGTYS,0,0,1,0,47,1,1,2,1,1,1,0,1,0,0,1,0,98.75,4533.7,1
2636-OHFMN,1,0,1,0,4,0,2,1,0,1,0,0,1,1,0,1,0,48.55,201,1
0292-WEGCH,0,0,1,1,54,1,1,1,0,1,1,1,1,1,0,1,0,86.2,4524.05,0
2080-GKCWQ,1,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,74.95,151.75,0
6227-HWPWX,0,0,0,1,15,1,0,2,0,0,0,0,0,0,0,0,2,69.0,994.8,1
2884-GBPFB,0,0,1,0,35,1,0,2,0,0,0,0,0,0,0,1,0,70.3,2416.55,1
0640-YJTPY,1,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,2,21.0,1493.75,0
0013-MHZWF,0,0,0,1,9,1,0,1,0,0,0,1,1,1,0,1,3,69.4,571.45,0
2245-ADZFJ,0,0,1,1,31,1,1,1,0,1,0,1,1,1,2,0,2,80.55,2471.6,0
9850-OWRHQ,0,0,1,0,3,1,1,2,0,0,0,0,0,0,0,1,3,74.1,228,1
6583-QGCSI,0,1,1,0,50,1,1,2,0,1,0,0,1,0,0,1,0,88.05,4367.35,1
2378-HTWFW,1,1,0,0,35,1,1,2,1,0,0,0,0,1,0,0,3,91.0,3180.5,0
5914-DVBWJ,0,1,0,0,18,1,1,2,0,1,0,1,0,0,0,1,0,85.45,1505.85,1
9564-KCLHR,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,51.25,51.25,1
6972-SNKKW,0,0,0,0,6,1,0,0,2,2,2,2,2,2,0,0,1,20.0,109.2,0
2882-WDTBA,1,0,1,1,69,1,0,1,1,1,1,1,1,0,2,1,2,75.75,5388.15,0
2195-ZRVAX,0,0,1,0,47,1,0,2,0,0,1,0,0,1,0,1,0,85.3,4045.65,1
3525-DVKFN,0,0,0,0,17,1,0,0,2,2,2,2,2,2,2,0,1,19.4,358.05,0
7094-MSZAO,1,0,1,1,10,1,0,0,2,2,2,2,2,2,0,1,3,20.05,218.5,0
9786-YWNHU,0,0,1,1,63,1,0,1,1,1,1,1,0,0,2,0,1,63.55,4014.2,0
1194-HVAIF,0,0,1,0,27,1,1,2,0,0,0,0,1,1,0,0,3,95.0,2462.55,0
6116-RFVHN,0,0,1,0,34,1,1,2,0,0,1,0,1,1,0,1,0,100.45,3414.65,0
4139-DETXS,0,0,1,1,72,0,2,1,1,1,1,1,1,1,2,0,2,64.45,4528,0
5423-BHIXO,0,0,0,0,32,1,1,1,0,1,0,0,0,0,0,1,0,54.2,1739.6,0
2926-JEJJC,0,0,0,0,8,1,0,0,2,2,2,2,2,2,1,1,2,20.2,140.95,0
7296-PIXQY,0,0,1,1,14,1,0,2,0,0,0,0,0,0,0,0,0,70.2,1046.5,0
2725-TTRIQ,0,0,1,1,72,1,1,1,1,0,1,1,1,1,2,1,2,84.2,5986.55,0
5846-QFDFI,0,0,1,1,33,1,1,2,0,1,1,1,0,0,0,0,3,88.6,2888.7,0
9289-LBQVU,1,0,1,0,64,1,1,1,0,1,0,1,0,1,1,1,1,70.15,4480.7,0
1029-QFBEN,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,19.55,19.55,1
6292-TOSSS,1,0,0,0,50,1,1,0,2,2,2,2,2,2,2,0,2,24.9,1195.25,0
2091-MJTFX,0,0,1,1,30,0,2,1,0,0,0,1,1,1,0,0,3,51.2,1561.5,1
0880-FVFWF,1,0,0,0,56,1,1,2,1,1,0,0,0,0,0,1,0,86.4,4922.4,0
1084-UQCHV,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,2,69.75,69.75,1
7998-ZLXWN,0,0,1,0,15,1,0,0,2,2,2,2,2,2,0,0,3,20.45,330.8,0
7404-JLKQG,0,0,0,0,3,1,0,1,0,0,1,0,1,0,0,0,0,57.55,161.45,0
4441-NIHPT,0,1,0,0,13,1,0,2,0,0,1,0,0,0,0,1,0,74.3,940.35,1
5539-HIVAK,0,1,1,0,28,1,1,0,2,2,2,2,2,2,0,0,1,25.7,734.6,0
3891-NLXJB,1,0,0,0,37,0,2,1,1,1,0,1,0,0,2,1,1,40.55,1390.85,0
0623-IIHUG,0,1,0,0,21,0,2,1,1,0,0,0,1,0,0,1,0,41.9,840.1,1
9405-GPBBG,0,0,0,0,64,1,1,2,0,1,1,1,1,1,2,1,3,110.5,7069.25,0
8807-OPMBM,0,0,1,1,55,1,1,0,2,2,2,2,2,2,2,1,3,25.65,1388,0
2821-WARNZ,0,0,0,1,49,1,0,0,2,2,2,2,2,2,1,0,3,19.45,921.3,0
8766-PAFNE,1,0,1,0,71,1,0,1,0,1,1,1,1,1,2,1,3,79.1,5564.85,0
6075-QMNRR,0,0,0,0,52,1,0,1,1,0,0,0,0,0,0,1,2,49.75,2535.55,0
3221-CJMSG,1,0,0,0,24,1,0,1,0,0,0,1,0,0,0,1,3,51.1,1269.6,0
5889-JTMUL,0,1,1,0,50,1,1,2,0,1,1,0,1,0,0,1,0,95.05,4888.7,1
3648-GZPHF,1,0,1,1,32,0,2,1,0,0,1,1,0,0,1,1,1,36.25,1151.05,0
5939-SXWHM,1,0,1,1,48,1,1,0,2,2,2,2,2,2,2,0,2,26.3,1245.05,0
7623-TRNQN,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,49.9,49.9,1
8087-LGYHQ,1,0,0,0,9,1,0,2,0,0,1,0,1,1,0,1,0,94.05,811.65,0
4505-EXZHB,0,1,0,0,6,1,0,2,0,0,1,0,0,0,0,0,0,74.4,434.1,1
5502-RLUYV,0,0,1,1,69,1,1,2,0,1,1,0,1,1,0,1,0,103.95,7446.9,1
9681-OXGVC,0,0,0,0,5,1,1,2,0,0,1,0,1,1,0,1,0,100.5,514,1
6419-ZTTLE,1,1,1,0,23,1,0,0,2,2,2,2,2,2,1,1,0,20.75,485.2,0
9522-ZSINC,1,0,0,0,13,1,0,0,2,2,2,2,2,2,1,1,0,19.95,253.8,0
9565-DJPIB,0,0,0,1,4,1,1,2,0,1,0,0,1,0,0,0,1,89.6,365.65,1
9053-JZFKV,1,0,0,0,67,1,1,2,1,1,1,1,1,1,2,0,3,116.2,7752.3,1
7049-GKVZY,0,0,0,0,17,1,0,1,1,1,0,1,1,1,1,0,3,79.85,1387.35,0
1624-WOIWJ,0,0,0,0,10,1,0,2,1,0,0,0,1,0,0,1,1,84.7,832.05,1
2931-SVLTV,1,0,1,1,40,1,1,2,1,1,0,1,1,1,0,1,3,110.1,4469.1,0
1291-CUOCY,1,0,1,0,72,1,1,2,0,1,1,1,1,1,2,1,3,110.6,7962.2,0
2123-AGEEN,0,1,0,0,7,1,0,2,0,0,1,0,1,0,0,1,0,84.35,609.65,0
2788-CJQAQ,1,0,0,0,13,1,0,0,2,2,2,2,2,2,1,0,1,19.45,270.2,0
6464-KEXXH,1,0,0,0,8,0,2,1,0,0,0,0,0,0,0,1,3,25.25,186.3,0
0191-EQUUH,0,0,0,1,25,0,2,1,1,0,0,1,0,0,2,0,2,35.05,844.45,0
0898-XCGTF,1,0,1,0,61,1,1,2,0,0,0,0,1,1,1,1,2,96.5,5673.7,0
8198-RKSZG,0,0,1,1,14,1,1,1,0,1,0,1,1,1,0,0,3,80.45,1137.05,0
1723-HKXJQ,1,0,0,0,42,1,1,2,0,1,0,0,1,1,0,1,0,101.75,4273.45,1
7951-QKZPL,0,0,1,1,33,1,1,0,2,2,2,2,2,2,2,1,1,24.5,740.3,1
8780-IHCRN,1,0,1,1,63,1,1,0,2,2,2,2,2,2,2,0,3,24.65,1574.5,0
5013-SBUIH,0,0,0,0,50,1,1,2,1,1,0,1,1,1,2,1,0,109.65,5551.15,1
4750-ZRXIU,0,1,0,0,4,1,1,2,0,0,0,0,0,1,0,1,0,84.6,360.1,1
9725-SCPZG,1,0,0,1,1,1,0,2,0,0,0,0,1,1,0,1,0,90.85,90.85,1
8374-XGEJJ,1,1,1,0,43,1,1,2,0,1,0,0,1,1,0,1,0,101.0,4388.4,1
1324-NLTJE,0,1,0,0,15,1,1,1,0,0,0,1,0,0,0,0,3,55.0,757.1,1
8348-JLBUG,1,1,1,0,64,1,0,2,1,0,1,0,0,0,1,0,3,80.3,5017.7,0
8329-IBCTI,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,19.65,19.65,1
5073-WXOYN,0,0,0,0,60,0,2,1,0,1,0,0,1,1,0,1,0,50.8,3027.4,1
5049-MUBWG,1,0,0,0,26,1,0,1,1,0,0,1,1,1,1,0,2,75.0,1908.35,0
7798-JVXYM,0,0,0,0,14,1,0,1,0,0,0,1,1,1,0,1,0,69.65,921.4,0
4844-JJWUY,0,1,0,0,1,1,0,2,0,1,0,0,0,1,0,1,0,86.0,86,1
6861-OKBCE,0,0,0,1,11,1,0,0,2,2,2,2,2,2,0,0,3,20.1,221.35,1
4109-CYRBD,1,1,1,0,29,1,1,1,0,0,0,0,0,0,0,1,0,51.6,1442,0
7580-UGXNC,0,1,0,0,2,1,0,1,1,1,0,0,0,0,0,0,1,54.85,104.2,1
4429-WYGFR,1,0,0,0,26,1,0,1,0,0,0,1,0,0,0,0,2,49.15,1237.3,0
7733-UDMTP,0,1,0,0,57,0,2,1,0,1,1,0,1,1,0,1,0,55.0,3094.05,0
6261-LHRTG,0,0,0,0,26,1,0,1,0,1,1,0,0,0,0,1,3,54.75,1406.9,0
9386-LDCZR,1,0,0,0,43,1,0,2,1,1,1,1,0,0,1,1,3,90.65,3882.3,0
3754-DXMRT,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,44.15,92.65,1
8563-OYMQY,1,0,0,0,17,1,0,2,0,1,1,0,0,1,0,1,3,90.95,1612.2,0
7242-QZLXF,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,25.3,25.3,1
3800-LYTRK,0,0,0,0,14,1,0,1,1,0,0,1,0,0,1,0,1,55.7,795.15,0
0943-ZQPXH,1,0,1,1,44,1,0,2,0,0,1,0,1,1,0,1,2,92.95,4122.9,0
3606-SBKRY,1,0,0,0,31,0,2,1,0,0,1,0,1,1,1,1,0,50.05,1523.4,0
5480-XTFFL,0,0,1,1,31,1,0,0,2,2,2,2,2,2,2,0,1,21.0,697.7,0
4800-VHZKI,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,19.9,19.9,1
5180-UCIIQ,1,1,1,1,22,0,2,1,1,0,0,0,0,1,0,0,1,40.05,880.2,1
3538-WZPHD,1,0,0,0,3,0,2,1,0,1,0,0,0,0,0,1,0,29.6,79.45,1
5028-GZLDO,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,70.7,140.7,1
2568-OIADY,0,0,1,0,37,1,1,2,0,0,1,0,1,1,0,1,0,99.5,3762,1
1216-BGTSP,1,0,0,0,45,1,1,2,1,0,1,1,1,1,0,1,3,108.45,4964.7,0
9691-HKOVS,0,0,1,0,55,1,1,1,1,1,1,1,1,1,1,1,0,90.15,4916.95,0
1852-QSWCD,1,0,1,1,64,1,1,0,2,2,2,2,2,2,2,1,1,24.8,1514.85,0
5747-PMBSQ,1,1,1,0,10,1,0,2,0,1,1,1,1,0,0,1,1,92.5,934.1,1
1043-UXOVO,0,0,0,0,71,1,1,2,1,1,1,1,1,1,2,1,3,113.15,7993.3,0
5935-FCCNB,0,1,0,0,17,1,1,2,0,0,0,0,1,1,0,1,0,94.2,1608.15,0
3420-ZDBMA,1,1,0,0,5,1,0,2,0,0,0,0,0,0,0,1,1,71.45,371.6,0
2372-HWUHI,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,44.35,81.25,1
4289-DTDKW,1,0,1,0,40,1,1,2,0,1,0,0,1,1,0,1,0,101.3,4113.1,1
5501-TVMGM,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,55.25,55.25,0
4854-SSLTN,1,0,1,1,2,1,0,1,1,1,0,1,0,0,2,0,1,59.5,130.5,0
3062-ICYZQ,0,0,1,1,51,1,1,2,1,1,0,0,0,1,0,1,0,93.8,4539.35,0
0135-NMXAP,0,0,0,0,12,1,1,2,0,1,0,0,1,0,0,1,2,89.75,1052.4,1
3445-HXXGF,1,1,1,0,58,0,2,1,0,1,1,0,0,1,0,1,0,45.3,2651.2,1
7156-MXBJE,0,0,0,0,43,1,1,1,0,1,1,1,1,1,1,0,3,85.1,3662.25,0
5940-AHUHD,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,70.6,70.6,1
3956-MGXOG,0,0,0,0,28,1,0,2,0,0,0,0,0,1,0,1,0,80.6,2244.95,0
6825-UYPFK,0,0,0,0,23,1,1,2,0,0,0,0,0,0,0,0,2,75.6,1758.6,1
3351-NQLDI,0,0,1,1,67,1,1,2,1,0,0,1,0,1,1,1,3,94.35,6341.45,1
3855-ONCAR,0,0,1,1,4,1,0,2,0,0,0,0,1,0,0,1,1,78.9,299.75,0
4381-MHQDC,0,0,0,0,47,1,1,1,1,0,1,1,0,0,2,1,1,65.0,2879.9,0
7207-RMRDB,0,0,1,1,65,1,1,2,0,1,1,0,1,1,0,1,0,105.5,6985.65,1
6990-YNRIO,1,0,1,1,65,1,1,2,1,0,1,1,1,1,2,0,2,108.65,6937.95,1
4283-IVYCI,1,0,0,0,9,1,0,1,1,0,0,1,0,1,0,0,1,64.95,547.8,0
3334-CTHOL,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,49.95,49.95,1
3001-CBHLQ,1,1,1,0,32,1,1,2,0,0,1,1,1,1,0,1,0,104.9,3351.55,1
8976-OQHGT,0,0,1,1,4,1,0,1,0,1,0,1,0,0,0,0,1,56.5,235.1,1
6427-FEFIG,0,0,1,1,24,1,1,1,1,0,1,0,1,1,2,0,3,78.6,1846.65,0
